,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
32322,Allan Hills 88111,1155.0,Valid,h5,6.94,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32323,Allan Hills 88112,1156.0,Valid,h5,6.02,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32324,Allan Hills 88113,1157.0,Valid,h5,5.84,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32325,Allan Hills 88114,1158.0,Valid,h4,6.42,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32326,Allan Hills 88115,1159.0,Valid,h5,6.03,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32327,Allan Hills 88116,1160.0,Valid,h5,6.74,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32328,Allan Hills 88117,1161.0,Valid,h6,5.16,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32329,Allan Hills 88118,1162.0,Valid,h6,5.72,Found,1/1/1988,-76.71667,159.33333000000002,"(-76.716670, 159.333330)"
32330,Allan Hills 88119,1163.0,Valid,h7,5.06,Found,1/1/1988,-76.69458,159.28725,"(-76.694580, 159.287250)"
32331,Allan Hills 88124,1168.0,Valid,h5,5.39,Found,1/1/1988,-76.68052,159.32969,"(-76.680520, 159.329690)"
32332,Allan Hills 88129,1173.0,Valid,l/ll3,4.68,Found,1/1/1988,-76.69458,159.28725,"(-76.694580, 159.287250)"
32333,Allan Hills 88135,1179.0,Valid,howardite,4.75,Found,1/1/1988,-76.69106,159.28169,"(-76.691060, 159.281690)"
32334,Allan Hills 88148,1192.0,Valid,h5,2.4,Found,1/1/1988,-76.69341,159.40893,"(-76.693410, 159.408930)"
32335,Allan Hills 88149,1193.0,Valid,h5,2.76,Found,1/1/1988,-76.71086,159.15038,"(-76.710860, 159.150380)"
32336,Allan Hills 88155,1199.0,Valid,h5,2.44,Found,1/1/1988,-76.71086,159.15038,"(-76.710860, 159.150380)"
32337,Allan Hills 88159,1203.0,Valid,h4,2.12,Found,1/1/1988,-76.71086,159.15038,"(-76.710860, 159.150380)"
32338,Asuka 880036,2745.0,Valid,l6,14.34,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32339,Asuka 880042,2751.0,Valid,l6,10.86,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32340,Asuka 880055,2764.0,Valid,l6,11.29,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32341,Asuka 880067,2776.0,Valid,h5,61.4,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32342,Asuka 880068,2777.0,Valid,h5,37.98,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32343,Asuka 880069,2778.0,Valid,h5,43.31,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32344,Asuka 880070,2779.0,Valid,h5,100.55,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32345,Asuka 880071,2780.0,Valid,h5,57.45,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32346,Asuka 880072,2781.0,Valid,h5,25.67,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32347,Asuka 880073,2782.0,Valid,h5,54.97,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32348,Asuka 880601,3310.0,Valid,h4,28.71,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32349,Asuka 880602,3311.0,Valid,h4,91.36,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32350,Asuka 880604,3313.0,Valid,h5,24.19,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32351,Asuka 880605,3314.0,Valid,h6,79.2,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32352,Asuka 880606,3315.0,Valid,h5,19.15,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32353,Asuka 880609,3318.0,Valid,h4,62.11,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32354,Asuka 880613,3322.0,Valid,h3.9,190.86,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32355,Asuka 880614,3323.0,Valid,h5,11.94,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32356,Asuka 880615,3324.0,Valid,h5,496.51,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32357,Asuka 880616,3325.0,Valid,h6,74.39,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32358,Asuka 880617,3326.0,Valid,l6,35.48,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32359,Asuka 880618,3327.0,Valid,h4,16.07,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32360,Asuka 880620,3329.0,Valid,h3.7,99.57,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32361,Asuka 880621,3330.0,Valid,eucrite-pmict,48.63,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32362,Asuka 880622,3331.0,Valid,h4,59.48,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32363,Asuka 880623,3332.0,Valid,h5,12.66,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32364,Asuka 880624,3333.0,Valid,h3.8,91.68,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32365,Asuka 880625,3334.0,Valid,l6,47.26,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32366,Asuka 880626,3335.0,Valid,h6,23.58,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32367,Asuka 880627,3336.0,Valid,h6,30.6,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32368,Asuka 880628,3337.0,Valid,h4,10.63,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32369,Asuka 880630,3339.0,Valid,h3,11.72,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32370,Asuka 880632,3341.0,Valid,ll6,16.61,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32371,Asuka 880633,3342.0,Valid,h4,553.61,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32372,Asuka 880634,3343.0,Valid,h5,41.25,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32373,Asuka 880635,3344.0,Valid,h5,14.74,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32374,Asuka 880636,3345.0,Valid,h4,149.15,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32375,Asuka 880637,3346.0,Valid,h4,107.84,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32376,Asuka 880638,3347.0,Valid,h4,99.31,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32377,Asuka 880639,3348.0,Valid,h4,88.68,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32378,Asuka 880640,3349.0,Valid,l6,7.18,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32379,Asuka 880641,3350.0,Valid,h3.7,154.23,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32380,Asuka 880642,3351.0,Valid,h4,36.49,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32381,Asuka 880644,3353.0,Valid,h4,99.38,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32382,Asuka 880645,3354.0,Valid,h4,40.1,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32383,Asuka 880647,3356.0,Valid,h4,53.14,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32384,Asuka 880648,3357.0,Valid,h4,41.01,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32385,Asuka 880649,3358.0,Valid,h4,65.98,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32386,Asuka 880652,3361.0,Valid,diogenite,29.35,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32387,Asuka 880653,3362.0,Valid,h4,16.8,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32388,Asuka 880654,3363.0,Valid,h4,21.16,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32389,Asuka 880655,3364.0,Valid,h4,30.21,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32390,Asuka 880656,3365.0,Valid,h4,133.17,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32391,Asuka 880658,3367.0,Valid,h4,34.57,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32392,Asuka 880659,3368.0,Valid,l6,83.42,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32393,Asuka 880660,3369.0,Valid,l6,11.5,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32394,Asuka 880661,3370.0,Valid,h4,128.91,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32395,Asuka 880662,3371.0,Valid,h5,27.64,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32396,Asuka 880663,3372.0,Valid,ll6,20.35,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32397,Asuka 880664,3373.0,Valid,h6,18.96,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32398,Asuka 880665,3374.0,Valid,h5,33.78,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32399,Asuka 880666,3375.0,Valid,l4,17.84,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32400,Asuka 880667,3376.0,Valid,l6,38.32,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32401,Asuka 880668,3377.0,Valid,h4,14.1,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32402,Asuka 880669,3378.0,Valid,l6,20.42,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32403,Asuka 880671,3380.0,Valid,ll4,20.35,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32404,Asuka 880672,3381.0,Valid,h4,19.93,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32405,Asuka 880673,3382.0,Valid,h6,18.0,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32406,Asuka 880674,3383.0,Valid,h5,18.9,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32407,Asuka 880675,3384.0,Valid,h4,385.28,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32408,Asuka 880676,3385.0,Valid,h3.6,112.96,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32409,Asuka 880679,3388.0,Valid,h4,38.78,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32410,Asuka 880684,3393.0,Valid,h3.9,60.26,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32411,Asuka 880685,3394.0,Valid,h5,42.37,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32412,Asuka 880686,3395.0,Valid,h5,22.5,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32413,Asuka 880688,3397.0,Valid,l6,19.56,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32414,Asuka 880691,3400.0,Valid,ck4,28.77,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
32415,Asuka 880693,3402.0,Valid,h5,36.63,Found,1/1/1988,-72.0,26.0,"(-72.000000, 26.000000)"
